EnemyID,Name,Tags,Comment,Enabled,Dlc,IsSpawnInfo,Chapter,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,Guid,SceneFile
Em3100,Marguerite Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,f484a32d-f280-4e62-a779-8ba1ec300613,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em3100,Marguerite Baker (Stalker),,,FALSE,,FALSE,3,0,0,0,0,0,0,1,0d2e1a38-45cd-4ee7-a7d8-dff16d6ae7e7,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,ddc9c300-dd8d-037a-2c6d-a016c42ea928,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,74cf094f-0734-0a59-13c9-670977385590,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,a799f77a-eee4-0d54-1178-239a12570289,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,dc4a746c-4fba-0d5f-0754-6ffae69a1a28,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,3d24872f-0990-0e4f-2dbe-536696a000c3,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,64af1c7e-05b4-085f-0abf-15b9c233779c,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,a2143fb9-f0d0-034d-3e86-3e6f6056b159,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,21410999-80f4-02e8-2180-dc308b20b4e3,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,0,0,0,0,0,1,d3f157fa-68b6-0270-1678-e3ab4e066613,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,40def3e8-224f-4cf2-b539-3c103ca5a5b5,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,18da3299-7a1b-482c-ab28-3afebf09b287,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,9a6390d2-b52b-4318-84c1-ecc339542663,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,1f0d3105-ebdb-4216-9ed1-4080fe0b605b,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,c06f5f21-e13e-445b-9f8d-4c258b64caa2,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,9bb7a2c7-03f0-4736-bd5d-769edfde38d0,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,7644c4bc-cd33-4d2e-9c25-cac206c17752,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,b030684c-bbcf-46c8-a6f4-8823c159575c,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0,-0.0788,0.04,-0.7071068,0,0,0.7071068,03057eb4-1c2b-46bf-b2de-b684b6333554,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0.0743,0.1476,-0.0998,-0.7071068,0,0,0.7071068,b48f76ca-d41b-422c-bbe1-613bf4d3d678,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0.0743,0.1476,-0.0998,-0.7071068,0,0,0.7071068,cb4dc900-1126-4fa9-b5cc-f11870c33976,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,0.0743,0.1476,-0.0998,-0.7071068,0,0,0.7071068,c618297c-4b6d-4aa3-baaf-9ad9a2dcb770,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,d23b4431-fdf7-4d13-8b36-fc6df49c8890,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,fc50cb86-62c3-4a85-b8ce-5e403c7d0de7,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,5984b452-284f-4f13-bbd1-14ccde93e537,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,35c16d50-ec4c-44a6-bd10-73ac3297f4e0,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,92a85e6e-b31d-4b60-bdf2-048fc55e61af,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,e5332f4b-1f2b-4529-aff9-339f45d0e943,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,f2806b2e-7e30-4f71-b3bf-9e2fef2f5934,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,09c1b9de-2c48-45d6-8e2f-27400dbfbf24,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-0.1722,0.442,-0.19,-0.704729,-0.0579393,0.06531612,0.7040837,e3d22f90-1cf6-4036-90ff-1e611cda709d,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,FALSE,3,0,0,0,0,0,0,1,48f1fadb-d00b-487d-bc01-f6d21f8d0beb,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,FALSE,3,0,0,0,0,0,0,1,986050a3-ea40-42de-bda8-d189d3524c94,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,FALSE,3,0,0,0,0,0,0,1,69013c8c-7738-49cb-adac-4ebf0fab78ba,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5510,Insect Hive,,,TRUE,,TRUE,3,-38.38385,-0.1670184,84.12063,0.7962671,-1.20E-08,-0.6049452,-5.64E-08,53791495-ec18-4b8a-9aca-fadd171d711a,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-40.7096,-1.421201,93.83501,-0.4555488,0.4535517,-0.5094016,0.5720806,25375738-067f-4d62-bf1c-b0a0f803adcb,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-43.49297,-2.159701,92.87856,0,0,0.565599,0.8246804,97f12388-1b7e-4f61-aa09-3bc9eb2cb342,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-41.58521,-3.143222,92.53095,0,-0.32471,0,0.9458137,430e72c8-405d-40c7-a7fa-b50019d2cef1,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-6.791966,-1.574071,76.19901,0.06864078,0.701941,0.7052535,-0.07200553,6cd1889a-6dc4-4736-9fbd-4ce929bcbdb5,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-5.243286,-1.629113,79.0127,0,0,0,1,ebaaf77d-c4c1-4eb3-b1c2-1851ab7ddbc9,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-3.005389,-2.952795,77.62164,-8.16E-08,0.3914947,-3.11E-08,0.9201804,37095e6e-ac74-49fc-9302-cd6d02869dcb,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,1.863469,-4.33924,77.87474,0,-0.4422704,0,0.8968818,3d4fedf2-06ce-4494-b34e-1e62bdcbbf65,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5510,Insect Hive,,,TRUE,,TRUE,3,-21.76281,-0.1986823,76.87978,0.3240388,-0.0040348,0.9459812,-0.01010956,5c42dd83-9637-42aa-98f0-c4a48932a897,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,21.51059,-2.950002,72.07991,0,0,0,1,28c36110-42dd-4a12-b6ed-389c1d97c779,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,22.21622,-1.358492,71.60973,0,0,0,1,d484bae0-a8bf-4633-a917-d0aade800111,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5510,Insect Hive,,,TRUE,,TRUE,3,-24.24473,-1.832955,85.95535,0.2596029,0,0,0.9657155,67d48087-37c7-48c2-b3f5-d20b538bd0f9,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-26.33933,-0.8354293,80.98486,0.6634032,0.2812106,0.2979491,0.6261335,c26c40cb-6759-4b6d-838b-f0a5a1de8abd,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-22.84181,-1.018633,81.00032,0.6677831,-0.2718189,-0.2879986,0.6302674,3c7e0ed9-a9ed-4762-9f9b-a79aa9107f06,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-29.42764,-1.713528,87.80618,0,0,0,1,7e40793c-1753-43f2-b517-4e9b06399752,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-31.33223,-2.023429,87.99112,0,0,0,1,1f812956-aba3-4dfb-94c2-970e8b12aa0d,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-24.60089,-2.191523,89.66711,0,0,0,1,91c77b83-3061-4ccb-9cb8-89a1cdcda7a6,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-24.42004,-2.081536,88.30729,0,0,0,1,ce982657-ff66-4390-8bb0-8b13716d667f,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-40.776,-2.383052,89.38927,-0.00451076,-0.376138,0.01309345,0.9264612,6df79259-59c7-435c-9bc0-c2a428921a20,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-55.63835,-1.975596,91.99548,-6.05E-08,0.8389088,-6.05E-08,0.544272,2f989baf-22b0-4cf5-b804-a50ffc8530ba,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-58.29514,-1.776183,91.89624,0.5705885,0.6010138,0.3634393,-0.4255856,3c15a7fb-394f-4b23-9d42-98cc8065c9b5,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5510,Insect Hive,,,TRUE,,TRUE,3,-32.8162,-0.8406821,75.85558,-0.5542643,0,0,0.8323407,c0789eb6-7909-4095-9d37-6af0bcbca383,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-20.11212,-1.09827,74.28374,-0.1324011,0.6833206,0.6960367,-0.1762831,78dac432-92ef-442a-8d4b-38044742d8bc,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-20.3023,-1.507285,79.949,-0.4120834,-0.3964819,0.5967669,0.5629019,c74fc58d-1550-4483-a348-0469d8ad0383,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em5400,Flying Bug,,,TRUE,,TRUE,3,-23.35793,-1.038712,79.93584,-0.6823812,0.1853535,-0.1853533,0.6823812,16909345-5699-477b-ba39-6bf9086c675e,natives/stm/scenes/chapter/chapter3/enemy_c03_3.scn.20
Em8000,Jack Baker (Chainsaw),exclude,,FALSE,,FALSE,3,0,0,0,0,0,0,1,6340c0a1-c65c-0c52-203f-633b750cd9b9,natives/stm/scenes/chapter/chapter3/enemy_em8000.scn.20
Em8000,Jack Baker (Chainsaw),exclude,,TRUE,,FALSE,3,0,0,0,0,0,0,1,0539dcaa-28fb-49a7-abb4-e02fd790fcf2,natives/stm/scenes/chapter/chapter3/enemy_em8000.scn.20
Em8000,Jack Baker (Chainsaw),exclude,,TRUE,,FALSE,3,0,0,0,0,0,0,1,591567b5-c06d-4537-95a7-15b458ec9e49,natives/stm/scenes/chapter/chapter3/enemy_em8000.scn.20
Em8000,Jack Baker (Chainsaw),exclude,,FALSE,,FALSE,3,-5.785337,-7.773754,13.25313,1.94E-23,1,4.44E-16,-4.37E-08,83ae8aa4-5cf1-4141-98d9-c3eaa1da26cb,natives/stm/scenes/chapter/chapter3/enemy_em8000.scn.20
Em3100,Marguerite Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,0137a3dd-db05-01ee-132b-322f6d7add21,natives/stm/scenes/chapter/chapter3/enemy_c03_2.scn.20
Em3100,Marguerite Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,06da74c8-db46-0384-2052-a69dfc3b2b8b,natives/stm/scenes/chapter/chapter3/enemy_c03_2.scn.20
Em3100,Marguerite Baker (Stalker),,,FALSE,,FALSE,3,0,0,0,0,0,0,1,2c7925f0-d8da-4dce-973f-cdfc0554a7ac,natives/stm/scenes/chapter/chapter3/enemy_c03_2.scn.20
Em3000,Jack Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,7b5d8987-223f-4a55-a394-aa8091126086,natives/stm/scenes/chapter/chapter3/enemy_c03_2.scn.20
Em3000,Jack Baker (Stalker),,,FALSE,,FALSE,3,0,0,0,4.31E-08,2.19E-15,-5.08E-08,1,28e6fe36-ea3f-47e2-b30a-97cd4e8ed67d,natives/stm/scenes/chapter/chapter3/enemy_c03_2.scn.20
Em3000,Jack Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,51ec09db-f3dd-4689-a41b-bae595b9abc4,natives/stm/scenes/chapter/chapter3/c03_1_deactivate_dinnerafter.scn.20
Em3000,Jack Baker (Stalker),,,FALSE,,FALSE,3,8.944028,0,7.934729,0,0,0,1,ec818b52-bc7e-43cb-9fd9-d949e43327e1,natives/stm/scenes/chapter/chapter3/c03_1_deactivate_dinnerafter.scn.20
Em3100,Marguerite Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,a5811b2c-04e3-0634-0e04-a5e47d47485b,natives/stm/scenes/chapter/chapter3/c03_1_deactivate_dinnerafter.scn.20
Em3100,Marguerite Baker (Stalker),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,44c67071-4996-0f27-25cc-4322a7d5ead5,natives/stm/scenes/chapter/chapter3/c03_1_deactivate_dinnerafter.scn.20
Em3100,Marguerite Baker (Stalker),,,FALSE,,FALSE,3,0,0,0,0,0,0,1,710fae9d-fc8a-489a-ab6d-73b762ba7130,natives/stm/scenes/chapter/chapter3/c03_1_deactivate_dinnerafter.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-33.94102,-5.22868,9.544123,-5.05E-08,9.63E-16,1.91E-08,1,34253e84-163e-4179-8a83-cc67e4269698,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-38.00505,-5.207188,18.74545,5.08E-08,0.9997364,-1.81E-08,-0.02295872,88de2eba-6f02-4690-9097-82bf878ce418,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,b195c9a8-091e-0a5f-30cd-e86fe786e3db,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,bd375701-637c-4762-893b-c01dc74118b5,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,ea5530a9-fdf6-096a-0b82-aebae3e292dd,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,e6f7ae00-9794-4457-b274-86c8c32569b3,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,383ba366-b432-0127-01fc-f6c9955365fc,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,34993dcf-de50-4c1a-b80a-debbb5949e92,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,cc4cd8bf-86fd-048a-3d83-d8cab05a643d,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,c0ee4616-ec9f-49b7-8475-f0b8909d9f53,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,411b663f-a1cd-0c3d-28c0-e28dddd4628c,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,4db9f896-cbaf-4100-9136-cafffd1399e2,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-23.27963,-2.23,10.98268,-7.76E-09,0.6995392,-1.13E-07,0.7145942,63e96d11-f3d8-4a71-9a03-2d9e16562498,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-17.8298,-5.13654,-1.656075,0,-0.6781945,0,0.7348824,82131704-7be9-4664-90e6-1c9a104601e0,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-23.79951,-5.218375,-1.259193,8.40E-09,-0.2390437,-5.66E-08,0.9710088,d22dec30-c5f4-41f5-bbf7-c21fba433d1e,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,TRUE,3,-19.25535,-5.234065,6.778811,7.65E-08,0.9979995,-5.99E-08,-0.06322107,a6ac7bab-2f25-42f0-8595-efc2893cecf7,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-24.09753,-5.253499,-3.65303,-8.65E-08,-0.6714292,-2.33E-08,0.7410687,9905c8cd-ebdf-4d8d-9427-47723bf2dcbc,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-33.97816,-5.963778,5.304912,7.33E-08,0.9013541,-4.89E-08,0.4330828,64d0f08e-bbae-4c1c-a445-a3a9052e8951,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-24.70245,-5.212523,18.86619,-5.04E-08,0.7267126,-1.18E-07,0.6869416,821b46ea-96e0-470a-8ab9-d2facda8e8e0,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-35.53385,-5.247502,13.61113,-2.40E-08,-0.696298,-8.73E-08,0.7177528,485db997-f200-4c47-b3d8-84c4fc823902,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-32.15349,-5.25,12.28096,0,0,0,1,5e03cdf4-cee1-4020-97be-69e280a1d8f1,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-28.80678,-5.108703,16.47447,0,-0.7958226,0,0.6055299,ab693d2e-721d-4ab6-b492-dc7b39315b75,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-13.56653,0.1373206,9.600595,-4.25E-08,0.999656,4.64E-08,0.02622645,94226a54-6c79-439e-b3d7-6fe1b8290e30,natives/stm/scenes/chapter/chapter3/chapter3_2/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-5.980371,-2.967874,87.81966,9.02E-08,0.9936592,-6.55E-08,-0.112434,b5eecb32-ee38-42c8-b148-c606db106d13,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-17.60583,-2.93354,82.99615,8.23E-08,1,-7.52E-08,-4.37E-08,67ecd94d-878d-43e8-b9b6-20ee06496537,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-26.1773,-2.914421,84.0293,7.46E-08,0.9952319,-8.29E-08,0.09753689,24aa22d9-2dd1-487c-8a0c-87dc7cf81c88,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-21.9806,-1.310452,50.742,7.19E-08,0.999229,-8.52E-08,0.03926205,77822150-5b0a-4af2-baf7-5a4d4de9f3df,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-10.67538,0.8499982,88.63301,7.88E-08,0.99898,-7.88E-08,-0.04515309,7878e415-7569-4f32-b6c6-5ad5f61117ec,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-11.76907,3.9152,77.47992,1.60E-09,-0.7251964,1.60E-09,0.688542,b10d4dfd-7abd-4594-955c-25ab4d91bf17,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,-28.16641,0.8500013,83.06771,1.87E-09,-0.7193798,1.87E-09,0.6946169,faf29032-20ad-43b4-80ed-00503aebfbb6,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,2b31f9f2-6f7d-0d84-3118-c102159e5c6b,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,2793675b-051f-40b9-88ee-e9703559a705,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,4feb86b6-39d2-048e-083a-a4a3cd7d5b6f,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,4349181f-53b0-49b3-b1cc-8cd1edbaa001,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Blade),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,ac096777-2208-0310-1ea0-9eebc623ac2a,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,FALSE,3,0,0,0,0,0,0,1,a0abf9de-486a-4e2d-a756-b699e6e45744,natives/stm/scenes/chapter/chapter3/chapter3_3/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,103.0561,-0.5061,78.07079,8.91E-10,-0.7172239,8.91E-10,0.6968428,a1ce5387-13bc-46ce-930e-462a6dd72942,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,61.52174,-1.006176,52.66271,-0.0004000962,0.3031037,-0.005297415,0.9529431,b3ba5947-9637-4be2-9e03-0b653c1aa946,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,63.26227,-0.8085849,59.43047,0,-0.2633806,0,0.964692,1641a424-5762-43d4-bced-8d30024b7b99,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,62.32269,-0.7904048,56.48995,0,0.0375786,0,0.9992937,daf2e12b-ea2c-40e2-80b1-e5aacc7dedc7,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4100,Molded (4-Legged),,,TRUE,,TRUE,3,93.39403,-3.412237,82.99128,-1.15E-07,-0.6728428,3.90E-09,0.7397855,9bb7c48c-30db-4054-a05b-0477db8de7bf,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4100,Molded (4-Legged),,,TRUE,,TRUE,3,65.61111,-2.989695,89.91075,-3.53E-08,0.791824,3.53E-08,0.6107492,a0b39a3c-41be-4cfa-9082-327199536bc9,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
Em4000,Molded (Normal),,,TRUE,,TRUE,3,63.62925,-3.522738,67.00066,0,0.3951991,0,0.9185955,18178b0f-e811-4212-bfc2-750e7ba82638,natives/stm/scenes/chapter/chapter3/chapter3_5/moldeads.scn.20
